Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
Undefined_mixed_planktonic.co.109	k__Archaea (UID2)	207	149	107	11.65	0.93	0.00	744954	0	259	259	2748	2748	2876	2876	17945	17945	32.7601435793	3.21	0.923211366071	11	882	125	23	1	0	0	0	6	0	UID36	k__Archaea;p__Euryarchaeota;c__Methanobacteria	c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus_kandleri	32.7601435793	0.744954	882	0.923211366071	11	13	36.8081619612	9.93157682519	2.01195792308	0.487678871615	1956.15384615	379.707751213
Undefined_mixed_planktonic.co.100	k__Bacteria (UID203)	5449	104	58	2.19	0.00	0.00	1180825	0	200	200	9062	9062	5904	5904	62967	62967	59.5597992929	4.88	0.869123705884	11	1365	100	4	0	0	0	0	3	0	UID4231	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	s__Stenotrophomonas_maltophila	59.5597992929	1.180825	1365	0.869123705884	11	10	66.3382800109	0.197852610396	4.6944791	0.196426446487	4313.0	168.342508001
Undefined_mixed_planktonic.co.101	root (UID1)	5656	56	24	0.00	0.00	0.00	7115	0	1	1	7115	7115	7115	7115	7115	7115	44.0899508082	0.00	0.781588193956	11	13	56	0	0	0	0	0	0	0	NA	NA	unresolved	44.0899508082	0.007115	13	0.781588193956	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.39	root (UID1)	5656	56	24	0.00	0.00	0.00	272291	0	82	82	3064	3064	3320	3320	33236	33236	47.7206371125	2.62	0.912714705958	11	353	56	0	0	0	0	0	0	0	NA	NA	unresolved	47.7206371125	0.272291	353	0.912714705958	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.38	o__Burkholderiales (UID4000)	193	427	214	59.07	1.27	66.67	1514680	0	347	347	4748	4748	4365	4365	20254	20254	64.9650091108	2.45	0.921384714923	11	1768	148	273	6	0	0	0	36	0	UID4123	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax	s__	64.9650091108	1.51468	1768	0.921384714923	11	7	66.8236652088	1.01567106943	6.80953471429	0.435636274991	6443.71428571	402.48610066
OSS_A.co.35	k__Bacteria (UID203)	5449	103	57	24.56	0.00	0.00	1180743	0	365	365	3220	3220	3234	3234	28075	28075	68.1219367805	2.28	0.924351023042	11	1529	87	16	0	0	0	0	2	0	UID1618	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Clavibacter	o__Agreia;f__Agreia;g__Agreia;s__	68.1219367805	1.180743	1529	0.924351023042	11	3	67.9894387895	6.2895459716	3.189345	0.297240805316	3018.33333333	212.368129017
OSS_A.co.34	k__Bacteria (UID203)	5449	104	58	21.13	0.00	0.00	1088525	0	369	369	2906	2906	2949	2949	9118	9118	52.8626352174	2.43	0.934445235525	11	1363	83	21	0	0	0	0	6	0	UID4105	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	f__Burkholderiaceae;g__Limnobacter;s__	52.8626352174	1.088525	1363	0.934445235525	11	54	65.4270497459	3.65129498783	5.16920692593	1.31133744154	4847.55555556	1196.01218046
OSS_A.co.37	root (UID1)	5656	56	24	0.00	0.00	0.00	1050118	0	143	143	12327	12327	7343	7343	102287	102287	59.362947783	4.70	0.928139504322	11	1620	56	0	0	0	0	0	0	0	NA	NA	unresolved	59.362947783	1.050118	1620	0.928139504322	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.36	root (UID1)	5656	56	24	0.00	0.00	0.00	43622	0	3	3	31423	31423	14540	14540	31423	31423	52.6913025538	1.52	0.901884370272	11	74	56	0	0	0	0	0	0	0	NA	NA	unresolved	52.6913025538	0.043622	74	0.901884370272	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.31	root (UID1)	5656	56	24	0.00	0.00	0.00	1474604	0	320	320	5134	5134	4608	4608	38442	38442	48.8187337075	7.11	0.924179644162	11	2529	56	0	0	0	0	0	0	0	NA	NA	unresolved	48.8187337075	1.474604	2529	0.924179644162	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.30	root (UID1)	5656	56	24	4.17	0.00	0.00	56819	0	18	18	3502	3502	3156	3156	5162	5162	53.1160351291	1.85	0.914641229166	11	70	55	1	0	0	0	0	0	0	NA	NA	unresolved	53.1160351291	0.056819	70	0.914641229166	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.33	k__Bacteria (UID203)	5449	104	58	85.24	21.63	85.42	2350417	0	261	261	13656	13656	9005	9005	51793	51793	47.2612732124	2.38	0.892295707528	11	2273	14	52	33	5	0	0	15	23	UID4806	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__	47.2612732124	2.350417	2273	0.892295707528	11	6	48.9928982875	2.15722032023	4.04704966667	0.31166346239	3801.66666667	249.725627217
OSS_A.co.32	root (UID1)	5656	56	24	0.00	0.00	0.00	23272	0	7	7	3302	3302	3324	3324	6802	6802	57.829150911	3.09	0.934384668271	11	42	56	0	0	0	0	0	0	0	NA	NA	unresolved	57.829150911	0.023272	42	0.934384668271	11	NA	NA	NA	NA	NA	NA	NA
UMS_B.co.26	k__Bacteria (UID203)	5449	104	58	10.34	0.00	0.00	1037159	0	376	376	2682	2682	2758	2758	8125	8125	62.4313147743	2.63	0.907329541565	11	1268	96	8	0	0	0	0	2	0	UID3317	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis_alaskensis	62.4313147743	1.037159	1268	0.907329541565	11	13	64.0783229486	1.61581209669	3.58684023077	0.67070855668	3434.0	514.042949418
OSS_B.co.54	k__Bacteria (UID203)	5449	104	58	29.31	1.72	0.00	960737	0	255	255	3967	3967	3767	3767	11710	11710	58.120172326	1.91	0.900698109889	11	1105	80	23	1	0	0	0	5	0	UID3358	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	g__Celeribacter;s__Celeribacter_baekdonensis	58.120172326	0.960737	1105	0.900698109889	11	3	62.6750707103	3.16962161975	4.156437	0.396993045343	4209.0	469.972339612
OS_PC_MetaG.co.48	k__Bacteria (UID2495)	2993	143	89	97.75	7.30	0.00	2094491	0	154	154	22594	22594	13600	13600	101279	101279	35.1265295482	3.85	0.883531607441	11	2081	2	135	5	1	0	0	43	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	35.1265295482	2.094491	2081	0.883531607441	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
OSS_B.co.55	k__Bacteria (UID203)	5449	103	57	24.56	1.75	0.00	943930	0	302	302	3097	3097	3125	3125	11797	11797	68.3863210196	2.15	0.930357123939	11	1282	87	15	1	0	0	0	2	0	UID1618	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Clavibacter	o__Agreia;f__Agreia;g__Agreia;s__	68.3863210196	0.94393	1282	0.930357123939	11	3	67.9894387895	6.2895459716	3.189345	0.297240805316	3018.33333333	212.368129017
OS_PC_MetaG.co.49	k__Bacteria (UID2495)	2993	143	89	90.64	0.00	0.00	2193407	0	67	67	62909	62909	32737	32737	209396	209396	47.6038874682	4.30	0.944096558459	11	1984	9	134	0	0	0	0	40	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	unresolved	47.6038874682	2.193407	1984	0.944096558459	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
KR13_S3.co.98	k__Bacteria (UID2495)	2993	147	91	11.69	1.05	0.00	194823	0	39	39	6829	6829	4995	4995	15042	15042	48.1662842683	10.41	0.826868490887	11	203	118	23	6	0	0	0	12	5	UID2568	k__Bacteria	unresolved	48.1662842683	0.194823	203	0.826868490887	11	436	42.2081506989	6.715633826	4.14457510321	1.51517226679	3609.14908257	1218.06297885
KR13_S3.co.99	root (UID1)	5656	56	24	4.17	0.00	0.00	38261	0	12	12	3029	3029	3188	3188	5164	5164	47.9182457333	3.29	0.942657013669	11	47	55	1	0	0	0	0	0	0	NA	NA	unresolved	47.9182457333	0.038261	47	0.942657013669	11	NA	NA	NA	NA	NA	NA	NA
KR13_S3.co.90	root (UID1)	5656	56	24	0.00	0.00	0.00	180663	0	53	53	3426	3426	3408	3408	7268	7268	45.1498093135	5.71	0.884508726192	11	201	56	0	0	0	0	0	0	0	NA	NA	unresolved	45.1498093135	0.180663	201	0.884508726192	11	NA	NA	NA	NA	NA	NA	NA
KR13_S3.co.91	k__Bacteria (UID203)	5449	104	58	90.53	74.08	93.15	6479617	0	595	595	17388	17388	10890	10890	62225	62225	64.6606118849	2.48	0.900614650526	11	6388	8	31	61	4	0	0	20	21	UID4156	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	s__	64.6606118849	6.479617	6388	0.900614650526	11	2	64.4414944891	0.800416691442	4.7929635	0.8049795	4420.0	695.0
KR13_S3.co.92	root (UID1)	5656	56	24	0.00	0.00	0.00	2842	0	1	1	2842	2842	2842	2842	2842	2842	37.1921182266	0.00	0.435960591133	11	6	56	0	0	0	0	0	0	0	NA	NA	unresolved	37.1921182266	0.002842	6	0.435960591133	11	NA	NA	NA	NA	NA	NA	NA
KR13_S3.co.93	root (UID1)	5656	56	24	0.00	0.00	0.00	199392	0	48	48	4995	4995	4154	4154	12763	12763	48.4773712085	4.42	0.826683116675	11	214	56	0	0	0	0	0	0	0	NA	NA	unresolved	48.4773712085	0.199392	214	0.826683116675	11	NA	NA	NA	NA	NA	NA	NA
KR13_S3.co.94	c__Betaproteobacteria (UID3959)	235	419	211	76.75	3.29	58.33	2274593	0	547	547	4548	4548	4158	4158	16287	16287	61.0569011687	2.90	0.915523348573	11	2679	90	317	12	0	0	0	35	1	UID3962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	61.0569011687	2.274593	2679	0.915523348573	11	10	53.112641615	7.69457679558	3.1625312	0.333280772542	3037.0	366.434168712
KR13_S3.co.95	k__Bacteria (UID203)	5449	104	58	18.28	0.00	0.00	1630969	0	539	539	2899	2899	3025	3025	21222	21222	62.952514732	3.06	0.904687949311	11	2016	90	14	0	0	0	0	2	0	UID3329	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae_3;g__Sphingobium	f__Sphingomonadaceae	62.952514732	1.630969	2016	0.904687949311	11	4	64.3448905998	0.904918955635	4.323554	0.231431337501	4197.5	173.649791247
KR13_S3.co.96	c__Alphaproteobacteria (UID3422)	26	529	308	92.44	4.23	26.09	3667114	0	443	443	10174	10174	8277	8277	39567	39567	67.386097078	1.69	0.890189942282	11	3764	63	443	23	0	0	0	22	3	UID3436	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	s__	67.386097078	3.667114	3764	0.890189942282	11	4	67.591375102	0.604026659217	4.8978735	0.872372431505	4596.5	736.163874419
KR13_S3.co.97	c__Deltaproteobacteria (UID3217)	62	280	168	98.81	0.62	50.00	4132906	0	236	236	32130	32130	17512	17512	73889	73889	48.8136434751	3.38	0.868495920304	11	3915	2	276	2	0	0	0	43	0	UID3235	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	unresolved	48.8136434751	4.132906	3915	0.868495920304	11	5	54.111367786	6.61115303754	4.4153048	0.796783927483	3887.4	661.542621454
Modern_marine.co.128	p__Proteobacteria (UID3214)	2231	190	119	50.34	19.96	1.79	4011058	0	1438	1438	2669	2669	2789	2789	10768	10768	60.2911251844	4.93	0.898695556135	11	5095	100	64	19	3	3	1	10	1	UID3880	k__Bacteria;p__Proteobacteria	unresolved	60.2911251844	4.011058	5095	0.898695556135	11	1495	52.9489836668	10.613533521	4.27321480201	1.5745609793	4019.91237458	1426.77094264
OSS_B.co.56	root (UID1)	5656	56	24	0.00	0.00	0.00	2153	0	1	1	2153	2153	2153	2153	2153	2153	36.0427310729	0.00	0.998606595448	11	1	56	0	0	0	0	0	0	0	NA	NA	unresolved	36.0427310729	0.002153	1	0.998606595448	11	NA	NA	NA	NA	NA	NA	NA
UML_A.co.47	root (UID1)	5656	56	24	0.00	0.00	0.00	7641	0	3	3	2260	2260	2547	2547	3338	3338	64.11464468	1.25	0.772542860882	11	10	56	0	0	0	0	0	0	0	NA	NA	unresolved	64.11464468	0.007641	10	0.772542860882	11	NA	NA	NA	NA	NA	NA	NA
UML_A.co.46	k__Bacteria (UID1452)	924	161	108	30.15	0.00	0.00	466516	0	122	122	3900	3900	3823	3823	15080	15080	32.0156221866	3.22	0.908234658618	11	438	94	67	0	0	0	0	30	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	32.0156221866	0.466516	438	0.908234658618	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
Old_saline_glass_biofilm.co.35	root (UID1)	5656	56	24	0.00	0.00	0.00	61400	0	1	1	61400	61400	61400	61400	61400	61400	64.3973941368	0.00	0.929332247557	11	68	56	0	0	0	0	0	0	0	NA	NA	unresolved	64.3973941368	0.0614	68	0.929332247557	11	NA	NA	NA	NA	NA	NA	NA
MM_PW_MetaG.co.16	k__Bacteria (UID203)	5449	104	58	0.63	0.00	0.00	1060794	0	186	186	7430	7430	5703	5703	42363	42363	60.447928627	7.40	0.927475079987	11	1629	100	4	0	0	0	0	3	0	UID1	k__Bacteria (root)	unresolved	60.447928627	1.060794	1629	0.927475079987	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Modern_marine.co.138	c__Gammaproteobacteria (UID4274)	112	581	290	98.13	2.05	25.00	4163041	0	247	247	27487	27487	16854	16854	181474	181474	60.6843410862	3.21	0.859392689142	11	4017	14	555	12	0	0	0	43	0	UID4276	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	unresolved	60.6843410862	4.163041	4017	0.859392689142	11	11	61.5271373228	4.65760931978	4.67728272727	1.0827862737	4287.81818182	914.986916765
Modern_marine.co.123	k__Archaea (UID2)	207	149	107	3.74	0.93	0.00	978433	0	174	174	6808	6808	5623	5623	42222	42222	33.0115603215	2.73	0.850452713676	11	1505	145	3	1	0	0	0	2	0	UID60	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales	unresolved	33.0115603215	0.978433	1505	0.850452713676	11	11	41.0744786565	2.19916782413	3.27194190909	1.12292978568	3063.18181818	781.250957024
OSS_B.co.57	root (UID1)	5656	56	24	0.00	0.00	0.00	2699	0	1	1	2699	2699	2699	2699	2699	2699	28.8995924416	0.00	0.928492034087	11	4	56	0	0	0	0	0	0	0	NA	NA	unresolved	28.8995924416	0.002699	4	0.928492034087	11	NA	NA	NA	NA	NA	NA	NA
OSS_B.co.49	c__Gammaproteobacteria (UID4445)	228	583	244	91.00	3.02	81.25	3657578	0	624	624	7235	7235	5861	5861	51174	51174	63.2157673739	2.38	0.901514062038	11	3934	44	523	16	0	0	0	38	1	UID4505	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas;s__	63.2157673739	3.657578	3934	0.901514062038	11	2	62.6322452433	0.0332865906449	4.6789245	0.0301395	4408.0	34.0
Modern_marine.co.122	root (UID1)	5656	56	24	0.00	0.00	0.00	1244452	0	312	312	4053	4053	3988	3988	27112	27112	43.2713354955	4.50	0.907801184779	11	1932	56	0	0	0	0	0	0	0	NA	NA	unresolved	43.2713354955	1.244452	1932	0.907801184779	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.130	k__Bacteria (UID2495)	2993	147	91	36.60	3.30	0.00	1903300	0	441	441	4823	4823	4315	4315	26133	26133	59.9184574161	5.45	0.873183418274	11	1955	99	45	3	0	0	0	13	0	UID2568	k__Bacteria	unresolved	59.9184574161	1.9033	1955	0.873183418274	11	436	42.2081506989	6.715633826	4.14457510321	1.51517226679	3609.14908257	1218.06297885
Modern_marine.co.131	k__Bacteria (UID3060)	138	338	246	3.18	0.00	0.00	170294	0	24	24	7122	7122	7095	7095	45442	45442	46.3287021269	10.80	0.887658989747	11	210	315	23	0	0	0	0	15	0	UID3158	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	g__Sulfurimonas	46.3287021269	0.170294	210	0.887658989747	11	5	38.2480464877	4.71766860317	2.4974222	0.327330592277	2522.6	324.89850723
Modern_marine.co.132	root (UID1)	5656	56	24	100.00	530.20	0.23	11233875	0	3456	3456	3212	3212	3250	3250	35875	35875	41.650187491	5.61	0.89549839214	11	13105	0	0	5	7	10	34	0	43	NA	NA	unresolved	41.650187491	11.233875	13105	0.89549839214	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.133	c__Betaproteobacteria (UID3959)	235	419	211	66.07	35.73	85.93	4357135	0	933	933	5144	5144	4670	4670	86045	86045	62.3071812097	2.79	0.896094796237	11	4853	144	166	96	13	0	0	24	3	UID3962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	62.3071812097	4.357135	4853	0.896094796237	11	10	53.112641615	7.69457679558	3.1625312	0.333280772542	3037.0	366.434168712
Modern_marine.co.134	root (UID1)	5656	56	24	4.17	0.00	0.00	1583736	0	506	506	3077	3077	3129	3129	13639	13639	69.8090464572	2.30	0.910073396071	11	1933	55	1	0	0	0	0	0	0	NA	NA	unresolved	69.8090464572	1.583736	1933	0.910073396071	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.121	c__Gammaproteobacteria (UID4445)	228	583	244	94.18	3.82	50.00	4306341	0	318	318	19683	19683	13541	13541	69202	69202	62.9081161942	2.56	0.899854656192	11	4341	47	506	30	0	0	0	27	2	UID4505	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas;s__	62.9081161942	4.306341	4341	0.899854656192	11	2	62.6322452433	0.0332865906449	4.6789245	0.0301395	4408.0	34.0
Modern_marine.co.136	k__Bacteria (UID2495)	2993	147	91	76.60	0.00	0.00	1190588	0	245	245	5751	5751	4859	4859	16460	16460	42.3231210125	2.11	0.916844449969	11	1245	38	109	0	0	0	0	33	0	UID2566	k__Bacteria	unresolved	42.3231210125	1.190588	1245	0.916844449969	11	525	42.588785261	7.01104947332	3.85675681905	1.76836328516	3363.96571429	1451.8143246
Modern_marine.co.137	k__Bacteria (UID203)	5449	104	58	0.94	0.63	0.00	8390103	0	2217	2217	3673	3673	3784	3784	79921	79921	43.1864066508	5.04	0.925838455142	11	14200	98	2	4	0	0	0	2	2	UID1	k__Bacteria (root)	k__Bacteria	43.1864066508	8.390103	14200	0.925838455142	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
UMS_A.co.17	root (UID1)	5656	56	24	0.00	0.00	0.00	34611	0	10	10	3422	3422	3461	3461	6859	6859	32.7872641646	2.12	0.918638583109	11	66	56	0	0	0	0	0	0	0	NA	NA	unresolved	32.7872641646	0.034611	66	0.918638583109	11	NA	NA	NA	NA	NA	NA	NA
UMS_A.co.16	c__Gammaproteobacteria (UID4443)	356	451	270	83.44	36.51	90.85	3192296	0	471	471	8789	8789	6777	6777	39108	39108	52.9238203475	2.55	0.913586334099	11	3103	80	226	141	4	0	0	31	5	UID4641	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	o__;f__;g__;s__	52.9238203475	3.192296	3103	0.913586334099	11	35	51.5740100042	4.37303087822	4.2992158	0.845720157804	3783.28571429	617.448046232
UMS_A.co.15	root (UID1)	5656	56	24	0.00	0.00	0.00	425292	0	84	84	6034	6034	5063	5063	40946	40946	40.3581539272	3.45	0.902264796892	11	741	56	0	0	0	0	0	0	0	NA	NA	unresolved	40.3581539272	0.425292	741	0.902264796892	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.120	root (UID1)	5656	56	24	0.00	0.00	0.00	715499	0	105	105	10436	10436	6814	6814	42522	42522	35.6013076189	4.18	0.908585476709	11	931	56	0	0	0	0	0	0	0	NA	NA	unresolved	35.6013076189	0.715499	931	0.908585476709	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.228	g__Pseudomonas (UID4576)	50	1090	364	99.34	2.04	22.73	6939460	0	64	64	195678	195678	108429	108429	451503	451503	59.1308833829	2.18	0.883294521476	11	6328	5	1063	22	0	0	0	43	0	UID4596	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	unresolved	59.1308833829	6.93946	6328	0.883294521476	11	4	58.9387777023	0.0561312658962	6.6812535	0.0338780512316	6143.25	10.1334840998
Modern_marine.co.229	root (UID1)	5656	56	24	0.00	0.00	0.00	1935522	0	292	292	8768	8768	6628	6628	54617	54617	51.1273961236	4.45	0.905027687621	11	3120	56	0	0	0	0	0	0	0	NA	NA	unresolved	51.1273961236	1.935522	3120	0.905027687621	11	NA	NA	NA	NA	NA	NA	NA
UMS_A.co.11	k__Bacteria (UID203)	5449	104	58	100.00	94.46	20.66	7982016	0	591	591	32570	32570	13505	13505	120563	120563	68.3696073774	1.91	0.913614054394	11	8144	0	17	70	17	0	0	5	38	UID3438	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	g__Brevundimonas	68.3696073774	7.982016	8144	0.913614054394	11	9	64.4703640201	3.81789291721	3.788807	0.872915499004	3641.88888889	652.336389781
UMS_A.co.10	root (UID1)	5656	56	24	0.00	0.00	0.00	32159	0	11	11	2914	2914	2923	2923	4986	4986	53.6770421966	3.54	0.814266612768	11	36	56	0	0	0	0	0	0	0	NA	NA	unresolved	53.6770421966	0.032159	36	0.814266612768	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.224	k__Bacteria (UID1452)	924	163	110	70.91	49.00	25.58	6445041	0	879	879	9545	9545	7332	7332	95879	95879	66.6842150422	2.72	0.908641698323	11	6344	63	57	29	9	5	0	12	3	UID1453	k__Bacteria	p__Actinobacteria;c__Actinobacteria	66.6842150422	6.445041	6344	0.908641698323	11	901	62.0118616292	9.95136390082	4.42941170477	2.12958381111	4127.16759156	1919.10514423
Modern_marine.co.127	p__Bacteroidetes (UID2605)	350	316	210	55.90	0.49	0.00	2794637	0	573	573	5511	5511	4877	4877	32816	32816	43.1422399403	2.90	0.906186384851	11	2491	118	196	2	0	0	0	38	1	UID2617	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	unresolved	43.1422399403	2.794637	2491	0.906186384851	11	213	44.6136469867	4.37190585704	4.16594949296	1.44014248458	3559.19248826	1160.01352815
Modern_marine.co.226	k__Bacteria (UID2565)	2921	152	93	16.40	5.72	5.26	1129066	0	224	224	6049	6049	5040	5040	36524	36524	54.9690629246	5.72	0.907026692859	11	1110	113	24	8	4	3	0	10	8	UID2982	k__Bacteria	unresolved	54.9690629246	1.129066	1110	0.907026692859	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
Modern_marine.co.227	root (UID1)	5656	56	24	0.00	0.00	0.00	151482	0	28	28	6111	6111	5410	5410	21180	21180	63.9778983642	5.57	0.938712190227	11	226	56	0	0	0	0	0	0	0	NA	NA	unresolved	63.9778983642	0.151482	226	0.938712190227	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine.co.220	k__Bacteria (UID203)	5449	104	58	86.21	91.04	0.48	7791978	0	2318	2318	3333	3333	3361	3361	26400	26400	60.8949357917	3.51	0.884943976998	11	8337	9	28	27	24	13	3	6	34	UID2309	k__Bacteria;p__Chloroflexi	unresolved	60.8949357917	7.791978	8337	0.884943976998	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
Modern_marine.co.221	k__Bacteria (UID203)	5449	104	58	27.98	2.59	50.00	1046736	0	377	377	2740	2740	2776	2776	7082	7082	55.3376400544	4.08	0.893332225126	11	1243	79	23	2	0	0	0	9	2	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	55.3376400544	1.046736	1243	0.893332225126	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
Modern_marine.co.222	k__Bacteria (UID203)	5449	103	57	79.82	133.22	3.06	7570259	0	1680	1680	5026	5026	4506	4506	29757	29757	67.8517075836	2.63	0.915525875667	11	7506	12	17	26	16	23	9	1	41	UID3291	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	f__Kofleriaceae;g__Haliangium;s__Haliangium_ochraceum	67.8517075836	7.570259	7506	0.915525875667	11	8	71.7531229546	2.85067973745	7.565088125	2.48322934779	6206.125	1736.82472039
Modern_marine.co.126	k__Bacteria (UID203)	5449	104	58	51.63	10.34	100.00	5594909	0	631	631	12943	12943	8866	8866	159027	159027	60.3709729685	2.45	0.887813903676	11	5632	63	35	6	0	0	0	8	1	UID4507	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas	60.3709729685	5.594909	5632	0.887813903676	11	2	61.4245691469	0.864398893202	4.5883885	0.3551755	4340.0	290.0
Modern_marine_rock_biofilm.co.96	k__Bacteria (UID1452)	924	151	101	69.31	1.98	0.00	837830	0	86	86	14939	14939	9742	9742	33745	33745	35.6727498419	2.37	0.884878794027	11	847	35	114	2	0	0	0	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	35.6727498419	0.83783	847	0.884878794027	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
